NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|NRO_DOC_FISCAL|FUENTE|SISTEMA|FECHA_EMISION|FECHA_VTO|MONEDA|CHARGE_NET_AMOUNT|CHARGE_IGV_INVOICE|CHARGE_TOTAL_AMOUNT
2060200980|CLIENT_00350|62740575|416839573|S1AA-0052520299|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.38|5.65|37.03
2039137544|CLIENT_00939|28944575|696381503|S1AA-0052913839|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|48.87|8.81|57.68
2096447129|CLIENT_00321|93461575|390109501|S1AA-0052600792|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|248.15|44.66|292.81
2057227210|CLIENT_00864|14483575|885741393|S1AA-0052615899|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|17.79|3.21|21.00
2056934422|CLIENT_00124|23092575|483264303|S1AA-0052553363|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|9.49|1.71|11.20
2058797594|CLIENT_00421|53591575|786920023|S1AA-0052574010|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|9.49|1.71|11.20
2008371952|CLIENT_00582|002854921|077003857|S1AA-0052367845|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|109.45|19.70|129.15
2060200980|CLIENT_00350|62740575|730307413|S1AA-0052519442|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|59.26|10.67|69.93
2036223175|CLIENT_00279|737207511|285918547|S1AA-0052590384|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|22.02|3.96|25.97
2055088087|CLIENT_00301|05541575|654820673|S1AA-0052690417|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|49.77|8.96|58.73
2008268577|CLIENT_00288|58564575|085404303|S1AA-0052934252|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.98|3.42|22.40
2024687919|CLIENT_00136|40231575|402393063|S1AA-0052383930|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|15.46|2.67|18.13
2019351028|CLIENT_00937|96637575|811632357|S1AA-0052822626|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|8.90|1.60|10.50
2060200980|CLIENT_00350|62740575|281003703|S1AA-0052519321|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.38|5.65|37.03
2001156117|CLIENT_00442|72425575|073241401|S1AA-0052519138|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|63.71|11.47|75.18
2023009780|CLIENT_00141|16530575|622547401|S1AA-0052764026|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|71.06|12.80|83.86
2051341964|CLIENT_00219|50325575|736313473|S1AA-0052391081|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|206.52|3.69|210.21
2033958304|CLIENT_00921|165043021|799167337|S1AA-0052766358|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|2.18|.41|2.59
2084384500|CLIENT_00932|79794575|846989603|S1AA-0053015934|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|20.52|3.70|24.22
2024687919|CLIENT_00136|40231575|651023063|S1AA-0052383923|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|13.94|2.51|16.45
2092314059|CLIENT_00618|55685575|060321093|S1AA-0052724666|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|27.83|5.00|32.83
2017592496|CLIENT_00970|65013575|806844293|S1AA-0052745087|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|43.25|7.78|51.03
2024687919|CLIENT_00136|40231575|951023063|S1AA-0052383924|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|14.83|2.67|17.50
2053149169|CLIENT_00413|660219921|299069157|S1AA-0052801951|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|118.59|21.34|139.93
2050440165|CLIENT_00596|03677575|188331601|S1AA-0052539572|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|19.81|3.57|23.38
2044862591|CLIENT_00895|69942575|044731601|S1AA-0053002140|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|16.84|3.04|19.88
2018723284|CLIENT_00943|18152575|087358501|S1AA-0052906902|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|17.79|3.21|21.00
2004984092|CLIENT_00883|37931575|312890803|S1AA-0052845861|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|21.71|3.91|25.62
2072727583|CLIENT_00076|32851575|507475917|S1AA-0052500933|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.38|5.65|37.03
2051341964|CLIENT_00219|50325575|499693401|S1AA-0052389952|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.92|3.41|22.33
2084384500|CLIENT_00932|79794575|477432663|S1AA-0053016713|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|89.46|16.10|105.56
2035835869|CLIENT_00900|62273575|422273443|S1AA-0052519781|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|27.23|4.90|32.13
2050766085|CLIENT_00699|994931321|569464047|S1AA-0053031913|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|21.71|3.91|25.62
2095370945|CLIENT_00679|74084575|745279363|S1AA-0052669769|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|13.22|2.39|15.61
2063339709|CLIENT_00486|838010221|049034837|S1AA-0052596467|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|154.60|27.83|182.42
2023799562|CLIENT_00489|35157575|822801601|S1AA-0052709639|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|17.74|3.19|20.93
2029817021|CLIENT_00178|69717575|309099501|S1AA-0053002120|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|21.53|3.88|25.41
2061607083|CLIENT_00007|375143221|481218347|S1AA-0052848533|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|66.74|12.01|78.75
1038544262|CLIENT_00966|03801575|777024503|S1AA-0052539695|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|38.56|6.94|45.50
2060200980|CLIENT_00350|62740575|101099673|S1AA-0052520327|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|62.76|11.30|74.06
2016142658|CLIENT_00521|71440575|539301103|S1AA-0052464803|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|10.32|1.86|12.18
2086602695|CLIENT_00868|34761575|690551803|S1AA-0052628192|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|68.75|12.38|81.13
2095824297|CLIENT_00323|12282575|500535503|S1AA-0052492064|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|35.53|6.40|41.93
1038544262|CLIENT_00966|03801575|293330473|S1AA-0052540695|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|14.83|2.67|17.50
2083215398|CLIENT_00564|60960575|779026201|S1AA-0052389895|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|138.64|24.96|163.59
2040817262|CLIENT_00984|34230575|709365617|S1AA-0052629980|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|21.29|3.84|25.13
2017932836|CLIENT_00414|555045021|982227757|S1AA-0052728132|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|112.65|20.28|132.93
2043779813|CLIENT_00336|52770575|783042083|S1AA-0052513645|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|32.70|5.87|38.57
2050504401|CLIENT_00673|462851321|152941047|S1AA-0052787094|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.92|3.41|22.33
2060375617|CLIENT_00383|216638511|069594037|S1AA-0052426144|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|29.89|5.39|35.28
2072882399|CLIENT_00032|74784575|887794303|S1AA-0052668943|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|53.51|9.63|63.14
2015648856|CLIENT_00530|88180575|033741203|S1AA-0052954540|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|14.76|2.67|17.43
1048743727|CLIENT_00498|54325575|302964167|S1AA-0052661385|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|20.40|3.68|24.08
2071656712|CLIENT_00163|22415575|022430803|S1AA-0052648794|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|62.22|11.21|73.43
2013237934|CLIENT_00303|80790575|115374103|S1AA-0052403595|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.15|5.60|36.75
2044862591|CLIENT_00895|69942575|934731601|S1AA-0053002139|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|16.91|3.04|19.95
2059259780|CLIENT_00525|556726721|908011457|S1AA-0052727495|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|52.33|9.42|61.74
2060200980|CLIENT_00350|62740575|850307413|S1AA-0052519443|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|59.26|10.67|69.93
2025086317|CLIENT_00367|56850575|436850303|S1AA-0052791376|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|40.87|7.36|48.23
2012159970|CLIENT_00023|150233121|370598537|S1AA-0052698383|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|47.40|8.53|55.93
2096447129|CLIENT_00321|93461575|297837137|S1AA-0052603048|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|44.44|7.99|52.43
2099839122|CLIENT_00022|54290575|098678303|S1AA-0052655322|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.92|3.41|22.33
2029921832|CLIENT_00162|431609131|255107857|S1AA-0052572067|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|100.79|18.14|118.93
2011487576|CLIENT_00046|43763575|145111473|S1AA-0052567853|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|17.51|3.14|20.65
2086851615|CLIENT_00905|70647575|494912237|S1AA-0052358259|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|40.87|7.36|48.23
2024687919|CLIENT_00136|40231575|167293063|S1AA-0052383929|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|13.94|2.51|16.45
2016982483|CLIENT_00253|371954321|306028357|S1AA-0052849917|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|56.06|10.09|66.15
2063339709|CLIENT_00486|838010221|686858247|S1AA-0052596815|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|149.55|26.92|176.47
2005896521|CLIENT_00455|68763575|444338253|S1AA-0052941752|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|46.21|8.32|54.53
2006477444|CLIENT_00815|46031575|868897423|S1AA-0052784854|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|32.33|5.82|38.15
2060200980|CLIENT_00350|62740575|316839573|S1AA-0052520298|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.38|5.65|37.03
2064808256|CLIENT_00329|535599421|152755957|S1AA-0052579196|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|79.79|14.36|94.15
2021595413|CLIENT_00021|79665575|680473463|S1AA-0053016687|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|77.06|13.87|90.93
2044789187|CLIENT_00896|678241221|028297247|S1AA-0052882500|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|49.65|8.94|58.59
2000150523|CLIENT_00972|11601575|282694363|S1AA-0052458910|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|77.06|13.87|90.93
2084074807|CLIENT_00310|50984575|598430143|S1AA-0052390570|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|33.75|6.08|39.83
2019210260|CLIENT_00852|06932575|927387803|S1AA-0052757497|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|48.87|8.81|57.68
2024654901|CLIENT_00714|86944575|807012493|S1AA-0052813089|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|412.48|35.74|448.21
2060200980|CLIENT_00350|62740575|270307413|S1AA-0052519444|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.38|5.65|37.03
2096608121|CLIENT_00272|25824575|763551601|S1AA-0052702848|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|5.87|1.06|6.93
2024687919|CLIENT_00136|40231575|815393063|S1AA-0052383932|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|14.76|2.67|17.43
2060200980|CLIENT_00350|62740575|210307413|S1AA-0052519441|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.38|5.65|37.03
2020274387|CLIENT_00535|898656221|166321847|S1AA-0053025885|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|27.83|5.01|32.83
2045175160|CLIENT_00740|08960575|038324703|S1AA-0052900309|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|158.21|28.48|186.69
2060200980|CLIENT_00350|62740575|530004003|S1AA-0052512395|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|59.26|10.67|69.93
2001156117|CLIENT_00442|72425575|624630313|S1AA-0052866423|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|76.59|13.78|90.37
2081571842|CLIENT_00996|37920575|206538401|S1AA-0052845654|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|762.87|137.33|900.20
2039137544|CLIENT_00939|28944575|486381503|S1AA-0052913838|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|29.96|5.39|35.35
2049726118|CLIENT_00693|27750575|492499483|S1AA-0052840179|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.98|3.42|22.40
2097068950|CLIENT_00228|07000575|262897373|S1AA-0052826368|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|14.83|2.67|17.50
2050440165|CLIENT_00596|03677575|388331601|S1AA-0052539573|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|16.84|3.04|19.88
2001605530|CLIENT_00869|19017575|875082503|S1AA-0052975150|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|21.77|3.92|25.69
2086851615|CLIENT_00905|70647575|621764157|S1AA-0052359844|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|17.79|3.21|21.00
2071656712|CLIENT_00163|22415575|513696957|S1AA-0052653895|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|136.38|24.55|160.93
2090103192|CLIENT_00254|13083575|742969543|S1AA-0052547129|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.92|3.41|22.33
2015652897|CLIENT_00439|34590575|461022483|S1AA-0052629229|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|458.32|82.50|540.82
2060200980|CLIENT_00350|62740575|884509303|S1AA-0052512503|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|34.11|6.14|40.25
2056897122|CLIENT_00573|217414901|492943157|S1AA-0052427673|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|53.33|9.60|62.93
2025086317|CLIENT_00367|56850575|056850303|S1AA-0052791377|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|35.53|6.40|41.93
2033591606|CLIENT_00518|75136575|305587993|S1AA-0052731555|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|13.29|2.39|15.68
2082156443|CLIENT_00237|09763575|528665443|S1AA-0052968768|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|20.35|3.66|24.01
2096031193|CLIENT_00429|511658121|072658647|S1AA-0052447567|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.98|3.42|22.40
2060200980|CLIENT_00350|62740575|114204213|S1AA-0052519412|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|34.11|6.14|40.25
2060200980|CLIENT_00350|62740575|337301103|S1AA-0052512416|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.38|5.65|37.03
2096447129|CLIENT_00321|93461575|798433963|S1AA-0052601834|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|33.75|6.08|39.83
2054941434|CLIENT_00458|97044575|579613733|S1AA-0052893795|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|39.69|7.14|46.83
2052778896|CLIENT_00395|743636121|130930757|S1AA-0052673525|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|100.79|18.14|118.93
2030767470|CLIENT_00784|79916575|769740973|S1AA-0053016934|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|13.22|2.39|15.61
2056921911|CLIENT_00644|864899231|516365857|S1AA-0052816777|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|44.20|7.95|52.15
2028216422|CLIENT_00862|31060575|878161103|S1AA-0052430809|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|59.86|10.77|70.63
2037677145|CLIENT_00229|593385521|373943657|S1AA-0053006726|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|90.77|16.33|107.10
2050440165|CLIENT_00596|03677575|488331601|S1AA-0052539574|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|19.81|3.57|23.38
2000150523|CLIENT_00972|11601575|663015003|S1AA-0052457979|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|56.29|10.14|66.43
2091198935|CLIENT_00319|25242575|929982823|S1AA-0052703319|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|19.88|3.57|23.45
2043779813|CLIENT_00336|52770575|421568203|S1AA-0052505670|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|41.22|7.43|48.65
2022681851|CLIENT_00304|95901575|124451601|S1AA-0052750424|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|33.75|6.08|39.83
2011487576|CLIENT_00046|43763575|399950973|S1AA-0052567946|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|20.17|3.63|23.80
2060200980|CLIENT_00350|62740575|132039543|S1AA-0052519812|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.92|3.41|22.33
2044862591|CLIENT_00895|69942575|244731601|S1AA-0053002142|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|23.07|4.16|27.23
2086602695|CLIENT_00868|34761575|411551803|S1AA-0052628193|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|184.18|12.80|196.98
2007950781|CLIENT_00069|46400575|648536703|S1AA-0052784667|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.69|3.36|22.05
2043951639|CLIENT_00898|53205575|967384283|S1AA-0052574955|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|118.59|21.34|139.93
2050440165|CLIENT_00596|03677575|088331601|S1AA-0052539571|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|13.58|2.45|16.03
2066367927|CLIENT_00527|688513121|214988537|S1AA-0052943387|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|69.05|12.43|81.48
2060928654|CLIENT_00894|359175021|685159947|S1AA-0052713221|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|26.40|4.75|31.15
2040817262|CLIENT_00984|34230575|216020103|S1AA-0052628025|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|22.25|4.00|26.25
2062666590|CLIENT_00169|19101575|854447403|S1AA-0052975133|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|32.98|5.94|38.92
2021660305|CLIENT_00332|926238221|354697647|S1AA-0052535966|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|94.86|17.07|111.93
2052142070|CLIENT_00503|887064611|003403727|S1AA-0052956677|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|28.83|5.19|34.02
2069451715|CLIENT_00549|217765221|450638837|S1AA-0052426361|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|33.16|5.97|39.13
2020274387|CLIENT_00535|898656221|264416447|S1AA-0053025433|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|59.26|10.67|69.93
2054238271|CLIENT_00814|233955121|698491847|S1AA-0052556630|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|106.72|19.21|125.93
2060375617|CLIENT_00383|216638511|772868257|S1AA-0052427915|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|35.36|6.36|41.72
2093746302|CLIENT_00658|058707021|650322737|S1AA-0052691703|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|52.14|9.39|61.53
2045498450|CLIENT_00823|43182575|699473717|S1AA-0052568862|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|49.18|8.86|58.03
2057406010|CLIENT_00884|618659521|438653757|S1AA-0052455954|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|25.45|4.58|30.03
2042647818|CLIENT_00266|132847821|845381057|S1AA-0052550096|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|19.81|3.57|23.38
2068624950|CLIENT_00710|57851575|343254133|S1AA-0052859782|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|24.86|4.47|29.33
2046969172|CLIENT_00607|22121575|281342233|S1AA-0052649087|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|21.64|3.91|25.55
2095007193|CLIENT_00907|01754575|535241403|S1AA-0052417276|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|68.75|12.38|81.13
2023799562|CLIENT_00489|35157575|380443237|S1AA-0052711887|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|10.39|1.86|12.25
2084384500|CLIENT_00932|79794575|050092403|S1AA-0053015861|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|20.52|3.70|24.22
2086602695|CLIENT_00868|34761575|612551803|S1AA-0052628194|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|46.21|8.32|54.53
2046058498|CLIENT_00633|67570575|483029873|S1AA-0052880870|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|62.23|11.20|73.43
2077608678|CLIENT_00105|15302575|622658713|S1AA-0052696356|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|103.10|18.56|121.66
2051341964|CLIENT_00219|50325575|359693401|S1AA-0052389951|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.98|3.42|22.40
2084074807|CLIENT_00310|50984575|398430143|S1AA-0052390569|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|33.16|5.97|39.13
2024687919|CLIENT_00136|40231575|515372803|S1AA-0052383246|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|29.60|5.33|34.93
2044862591|CLIENT_00895|69942575|834731601|S1AA-0053002138|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|16.84|3.04|19.88
2064887435|CLIENT_00142|416418121|785016857|S1AA-0052442584|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|71.13|12.80|83.93
2022589688|CLIENT_00286|87163575|710826857|S1AA-0052891745|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|41.47|7.46|48.93
2003418714|CLIENT_00435|498701821|148491947|S1AA-0052998865|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|6402.28|1152.40|7554.68
2084384500|CLIENT_00932|79794575|734671503|S1AA-0053015884|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|18.92|3.41|22.33
2033397761|CLIENT_00841|05833575|767093043|S1AA-0052689866|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|24.86|4.47|29.33
2086602695|CLIENT_00868|34761575|085092723|S1AA-0052628373|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|65.79|11.84|77.63
2047587904|CLIENT_00534|79590575|314006827|S1AA-0053017915|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|47.04|8.47|55.51
2013237934|CLIENT_00303|80790575|138430103|S1AA-0052403575|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|24.56|4.42|28.98
2016855055|CLIENT_00971|67050575|184510003|S1AA-0052879688|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|15.79|2.84|18.62
2003858294|CLIENT_00954|763272331|108431757|S1AA-0052809793|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|17.79|3.21|21.00
2000279692|CLIENT_00168|00612575|739030747|S1AA-0052366065|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|45.91|8.27|54.18
2063339709|CLIENT_00486|838010221|945824757|S1AA-0052598940|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|150.67|27.13|177.80
1048743727|CLIENT_00498|54325575|373983473|S1AA-0052656336|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|35.53|6.40|41.93
2098378939|CLIENT_00598|21702575|045722493|S1AA-0052425397|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|43.13|7.76|50.89
2019351028|CLIENT_00937|96637575|020460601|S1AA-0052818483|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|23.67|4.26|27.93
2052186925|CLIENT_00931|177250221|168760067|S1AA-0052837706|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|56.06|10.09|66.15
2044862591|CLIENT_00895|69942575|344731601|S1AA-0053002143|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|16.84|3.04|19.88
2037021331|CLIENT_00121|22275575|578304917|S1AA-0052650629|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|25.21|4.54|29.75
2024687919|CLIENT_00136|40231575|901193063|S1AA-0052383926|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|13.94|2.51|16.45
2020274387|CLIENT_00535|898656221|846116447|S1AA-0053025431|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|59.26|10.67|69.93
2003858294|CLIENT_00954|763272331|857541757|S1AA-0052809794|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|17.79|3.21|21.00
2005224522|CLIENT_00746|176314621|760595657|S1AA-0052836808|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|115.38|20.77|136.15
2067006652|CLIENT_00878|24445575|719310593|S1AA-0052622667|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|59.79|10.77|70.56
2096031193|CLIENT_00429|511658121|361090737|S1AA-0052446773|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|61.38|3.72|65.10
2086602695|CLIENT_00868|34761575|119794447|S1AA-0052630846|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|17.74|3.19|20.93
2060200980|CLIENT_00350|62740575|232039543|S1AA-0052519813|FACTURACION CICLICA|AMDOCS|20260705|2026-07-21|PEN|31.38|5.65|37.03
