SEGMENTO_PAIS|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|CICLO|FECHAALTA|STATUS_DESC|LN_PLAN_DESC|LN_SUBSCRIBER_STATUS_DESC|INT_PLAN_DESC|INT_ORIGINAL_ACTIVATION_DATE|TV_PLAN_DESC|TV_ORIGINAL_ACTIVATION_DATE|TV_TECNOLOGIA|TV_SERVICE_TECHNOLOGY|TV_SUBSCRIBER_STATUS_DESC|SUB_MAIN_OFFER_DESC|INT_SUBSCRIBER_STATUS_DESC|SUB_MAIN_OFFER_TRIODUO|ES_MOVISTARTOTAL|DESCUENTO_PROMOCION_PRODUCTO_DESC|DECOS_CANTIDAD
SEGMENTO_004|2045782704|CLIENT_00628|47189206|791103506|17|2021-05-08 00:00:00|Active|MOVISTAR VOZ TRÍO B|Active|TRIO MOVISTAR INTERNET D|2021-05-08 00:00:00|TV ESTANDAR HD|2021-05-08 00:00:00|FTTH|CATV|Active|Trío Voz Internet Estándar HD|Active|Trios CATV|0||4
SEGMENTO_004|2071834507|CLIENT_00042|347990521|964439347|15|2024-01-10 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2024-01-10 17:49:04|TV ESTANDAR HD A S23|2024-01-10 17:49:05|HFC|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0|Descto Plan Internet 50% x 2 ms, Descto Plan TV 50% x 2 ms, Descto Plan Voz 50% x 2 ms|2
SEGMENTO_004|2017937229|CLIENT_00299|76435295|930562406|17|2010-09-02 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-11-19 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2091696217|CLIENT_00523|162487121|662726737|17|2023-03-10 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAF RA|2023-03-10 12:34:38|TV ESTANDAR HD A|2023-03-10 12:34:35|FTTH|CATV|Active|Trío Mov. Voz Internet Estandar HD RA D22|Active|Trios CATV|0|Descuento IPJUL23 EXO TV S/10.00 x 12m|2
SEGMENTO_004|2069458837|CLIENT_00566|07502795|535237406|31|2017-08-21 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2021-07-01 00:00:00|TV ESTANDAR|2021-07-01 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0||2
SEGMENTO_002|2042422772|CLIENT_00369|64027706|811187506|31|2007-09-06 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2057769086|CLIENT_00950|09848595|996795406|31|2017-08-19 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_002|2028712026|CLIENT_00204|72332516|802026606|31|1998-01-07 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2040443627|CLIENT_00393|05650016|114999506|31|2017-08-21 00:00:00|Active|MOVISTAR VOZ TMU M23|Active|MOV INTERNET CAF RA M23|2021-09-18 00:00:00|TV ESTANDAR HD A M23|2021-09-18 00:00:00|FTTH|CATV|Active|Trío Mov. Voz Int. Estandar HD RA M23|Active|Trios CATV|0||3
SEGMENTO_004|2080922598|CLIENT_00881|25071785|808627306|17|2018-02-16 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-02-16 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2082231687|CLIENT_00914|99741685|789189737|31|2023-03-25 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-03-25 11:48:21||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2096619821|CLIENT_00477|43312495|202034406|17|2019-05-03 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-05-03 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2070942382|CLIENT_00382|50266285|841297637|31|2023-01-28 00:00:00|Active|||MOV INTERNET CAD DUO RA 22|2023-01-28 10:20:10|TV ESTANDAR HD DUO|2023-01-28 10:20:13|FTTH|CATV|Active|Dúo Internet Estándar HD RA D22|Active|Duos TV BA|0||3
SEGMENTO_004|2014579954|CLIENT_00512|88463795|401447406|31|2022-07-20 00:00:00|Active|||MOV INTERNET CAB RA|2022-07-20 14:45:57||||||Internet Movistar RA|Active|MonoInt|0||
SEGMENTO_004|1003385935|CLIENT_00953|67354095|691550406|17|2014-05-15 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2022677765|CLIENT_00939|74464985|515459306|17|2019-08-08 00:00:00|Active|||MOV INTERNET CAB RA 22|2019-08-08 00:00:00||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2099913198|CLIENT_00654|82030516|832178737|17|2023-03-21 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-03-21 18:03:06||||||Internet Movistar RA D22|Active|MonoInt|0|Fide Prom Internet S/40 x 12 Meses|
SEGMENTO_004|2040929331|CLIENT_00023|150233121|370598537|5|2022-12-12 00:00:00|Active|||MOV INTERNET CAB RA 22|2022-12-12 17:49:29||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2049726118|CLIENT_00693|45677106|152071506|17|1996-01-23 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2082202511|CLIENT_00338|61032716|467886606|17|2021-02-03 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-02-03 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2044354863|CLIENT_00913|101105521|780218447|17|2024-02-21 00:00:00|Active|||MOV INTERNET CAB RA S23|2024-02-21 16:08:32||||||Internet Movistar RA S23|Active|MonoInt|0||
SEGMENTO_004|2030808313|CLIENT_00059|83690706|615286506|31|1971-10-13 00:00:00|Active||||1971-10-13 00:00:00||||||Troncal|Active|MonoInt|0||
SEGMENTO_004|2024257504|CLIENT_00509|351242611|058866937|17|2023-06-07 00:00:00|Active|MOVISTAR VOZ DMU M23|Active|MOV INTERNET DUO RA M23|2023-06-07 14:52:25||||||Dúo Movistar Voz Internet RA M23|Active|Duos BA|0||
SEGMENTO_003|2080037559|CLIENT_00735|23508806|386468506|31|2011-11-17 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO ADSL|2022-02-16 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Collection Suspension ( Subscr|Duos BA|0||
SEGMENTO_004|2070874147|CLIENT_00128|830250421|724910247|31|2023-10-03 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-10-03 19:20:28||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2022589688|CLIENT_00286|37460706|312307506|99|2014-04-19 00:00:00|Active|TPI PREPAGO|Active||||||||TPI PREPAGO||MonoLn|0||
SEGMENTO_004|2098337123|CLIENT_00365|640401021|887482337|31|2022-08-25 00:00:00|Suspended|||MOV INTERNET CAB RA|2022-08-25 12:55:15||||||Internet Movistar RA|Collection Suspension ( Subscr|MonoInt|0|Descuento Prom Internet S/40 x 3m|
SEGMENTO_002|2017768500|CLIENT_00417|91041616|811716606|31|2019-08-27 00:00:00|Suspended|||MOVISTAR SOLO INTERNET|2019-08-27 00:00:00||||||Internet Movistar|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_004|2066690205|CLIENT_00259|649688221|386145937|31|2023-06-01 00:00:00|Active|||MOV INTERNET CAD DUO RA 22|2023-06-01 18:58:30|TV ESTANDAR HD DUO|2023-06-01 18:58:29|HFC|CATV|Active|Dúo Internet Estándar HD RA D22|Active|Duos TV BA|0|Descuento IPJUL23 EXO TV S/10.00 x 12m|2
SEGMENTO_004|2063540669|CLIENT_00684|402956121|065518637|5|2023-01-26 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-01-26 13:09:00||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2071502889|CLIENT_00952|37201595|079615406|17|2006-02-15 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2022-03-18 00:00:00|TV ESTANDAR|2022-03-18 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0||5
SEGMENTO_004|2061098744|CLIENT_00011|89501806|637509506|31|2019-07-18 00:00:00|Suspended|||MOVISTAR SOLO INTERNET|2019-07-18 00:00:00||||||Internet Movistar|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_004|2011315139|CLIENT_00002|05550985|879719306|31|2015-10-19 00:00:00|Suspended|Línea Control|Collection Suspension ( Subscr||||||||Línea Control||MonoLn|0||
SEGMENTO_004|2064617159|CLIENT_00426|63245985|612469306|17|2018-11-07 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-11-07 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2044662368|CLIENT_00741|04691085|221910306|31|2005-12-02 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-07-03 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2070410790|CLIENT_00505|92465095|733660406|31|2018-07-14 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-08-18 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2050569390|CLIENT_00944|14597716|720378606|31|2015-02-24 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL VOIP||MonoLn|0||
SEGMENTO_004|2064819637|CLIENT_00608|97637616|719676606|31|2013-09-18 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-07-01 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0||
SEGMENTO_002|2020052100|CLIENT_00534|06938406|642205506|31|1996-11-05 00:00:00|Suspended|MOVISTAR VOZ DÚO BC|Suspended|MOVISTAR INTERNET DUO ADSL C|2009-04-07 00:00:00||||||Dúo Voz Plano Local Internet ADSL B|Suspended|Duos BA|0||
SEGMENTO_002|2045641140|CLIENT_00319|02842906|275498506|17|2016-05-12 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-07-18 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0||
SEGMENTO_004|2004899141|CLIENT_00494|01762006|960103047|17|2023-07-12 00:00:00|Active|||MOV INTERNET CAD DUO RA M23|2023-07-12 13:47:12|TV ESTANDAR HD DUO M23|2023-07-12 13:47:09|HFC|CATV|Active|Dúo Internet Estándar HD RA M23|Active|Duos TV BA|0||6
SEGMENTO_004|2034895152|CLIENT_00378|60534585|669255306|31|2020-09-28 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2020-09-28 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2064043539|CLIENT_00599|87516095|203070406|17|2019-01-09 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2020-08-08 00:00:00|TV ESTANDAR|2019-06-12 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0||2
SEGMENTO_004|2059725559|CLIENT_00880|66481706|973707506|17|2016-08-12 00:00:00|Suspended|Q51 LINEA PREMIUM C|Collection Suspension ( Subscr||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2093200767|CLIENT_00680|71589195|163702406|17|1996-02-20 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-12-18 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0|DTO FIDE S/ 5 ILIM|
SEGMENTO_004|2051562677|CLIENT_00360|87495595|310285406|31|2018-08-24 00:00:00|Active|||MONO INTERNET SPEEDY NAKED|2018-08-24 00:00:00||||||SPEEDY NAKED|Active|MonoInt|0||
SEGMENTO_004|2047770405|CLIENT_00867|871938221|171224937|31|2023-05-25 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-05-25 11:21:32||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2063755498|CLIENT_00835|84725595|249565406|31|2012-05-15 00:00:00|Active|Línea Movistar Voz|Active||||||||Línea Movistar Voz VoIP||MonoLn|0||
SEGMENTO_004|2062876920|CLIENT_00061|21502695|842136406|17|2012-09-06 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2066854509|CLIENT_00619|70805406|916244506|17|2016-07-07 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2022-02-11 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2038298370|CLIENT_00249|100636111|341041147|31|2023-08-23 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-08-23 11:59:19||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2096030030|CLIENT_00475|70857316|833783606|31|2002-04-25 00:00:00|Suspended|Q51 LINEA PREMIUM C|Collection Suspension ( Subscr||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2073797693|CLIENT_00207|14288385|626783306|31|2003-10-10 00:00:00|Active|Línea Control|Active||||||||Línea Control||MonoLn|0||
SEGMENTO_002|2023381522|CLIENT_00756|732560421|958403347|31|2023-12-04 00:00:00|Active|||MOV INTERNET CAB RA S23|2023-12-04 09:34:11||||||Internet Movistar RA S23|Active|MonoInt|0||
SEGMENTO_004|2077664976|CLIENT_00134|99112106|613011506|17|2021-02-03 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-02-03 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2069655698|CLIENT_00548|09574085|139540306|17|2017-08-10 00:00:00|Active|MOVISTAR VOZ TRIO|Active|TRIO MOVISTAR INTERNET|2018-05-17 00:00:00|TV ESTANDAR|2018-05-17 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar|Active|Trios CATV|0||2
SEGMENTO_003|2074885080|CLIENT_00308|18360006|824699406|31|1999-03-04 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO ADSL|2022-02-16 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Collection Suspension ( Subscr|Duos BA|0|DTO FIDE S/ 20 ILIM|
SEGMENTO_004|2066690205|CLIENT_00259|368799221|968687937|31|2023-06-13 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-06-13 18:58:47||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2078953582|CLIENT_00546|40894306|650890247|31|2017-01-05 00:00:00|Active|Línea Control|Active||||||||Línea Control||MonoLn|0||
SEGMENTO_004|2074327800|CLIENT_00822|78255606|348352737|31|2023-02-20 00:00:00|Active|||MOV INTERNET CAD DUO RA 22|2023-02-20 10:39:08|TV ESTANDAR HD DUO|2023-02-20 10:39:07|FTTH|CATV|Active|Dúo Internet Estándar HD RA D22|Active|Duos TV BA|0|Fide Prom Internet S/40 x 12 Meses|2
SEGMENTO_002|2023381522|CLIENT_00756|03530816|398698606|31|2014-04-02 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-12-30 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0|AJUSTE FID S/15 ILIM|
SEGMENTO_004|2000954519|CLIENT_00989|473844901|245209537|15|2022-12-13 00:00:00|Active|||MOV INTERNET CAB RA 22|2022-12-13 09:57:43||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2067617220|CLIENT_00473|65329895|614898406|31|2021-01-23 00:00:00|Active|MOVISTAR VOZ TRÍO B|Active|TRIO MOVISTAR INTERNET D|2021-01-23 00:00:00|TV ESTANDAR HD|2021-01-23 00:00:00|HFC|CATV|Active|Trío Voz Internet Estándar HD|Active|Trios CATV|0||2
SEGMENTO_004|2087799939|CLIENT_00195|799221901|377408937|23|2023-06-15 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-06-15 11:30:12||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2079431606|CLIENT_00125|96767095|160580406|31|1995-06-23 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2078272562|CLIENT_00198|530659421|439966347|27|2023-12-21 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2023-12-21 18:49:01|TV ESTANDAR HD A S23|2023-12-21 18:49:00|FTTH|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0||2
SEGMENTO_004|2008388940|CLIENT_00121|58706806|283368506|31|2009-07-22 00:00:00|Active|Mono Voz Control|Active||||||||LN. CONTROL||MonoLn|0||
SEGMENTO_004|2021496960|CLIENT_00814|233955121|369376637|5|2023-01-19 00:00:00|Active|||MOV INTERNET CAD DUO RA 22|2023-01-19 19:46:04|TV ESTANDAR HD DUO|2023-01-19 19:46:02|HFC|CATV|Active|Dúo Internet Estándar HD RA D22|Active|Duos TV BA|0||2
SEGMENTO_004|2054854170|CLIENT_00245|76218716|058778606|31|2020-10-23 00:00:00|Active|||MOVISTAR SOLO INTERNET|2020-10-23 00:00:00||||||Internet Movistar|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2024833165|CLIENT_00853|99872785|702937306|17|2012-03-31 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-04-24 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2082221937|CLIENT_00364|16473106|476931506|31|1982-09-01 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2042761198|CLIENT_00731|340137021|020695437|31|2022-10-15 00:00:00|Suspended|||MOV INTERNET CAB RA|2022-10-15 15:22:34||||||Internet Movistar RA|Suspended|MonoInt|0|Ajuste al plan ip S/5.91 por 12 meses|
SEGMENTO_004|2091617136|CLIENT_00837|22696485|744180937|31|2023-05-08 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA 22|2023-05-08 16:54:25||||||Dúo Movistar Voz Internet RA D22|Active|Duos BA|0||
SEGMENTO_004|2014968629|CLIENT_00674|44868985|694799306|31|2016-02-04 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2017-01-06 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2088089421|CLIENT_00726|72537285|297272306|31|2017-07-20 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAF RA|2019-01-04 00:00:00|TV ESTANDAR HD A|2017-07-20 00:00:00|FTTH|CATV|Active|Trío Mov. Voz Internet Estandar HD RA D22|Active|Trios CATV|0|AJUSTE FID S/9 ILIM|2
SEGMENTO_004|2021652039|CLIENT_00067|78225906|547183737|31|2023-02-27 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-02-27 11:46:39||||||Internet Movistar RA D22|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2074037343|CLIENT_00670|82289685|405807306|31|2018-07-18 00:00:00|Active|MOVISTAR VOZ TRIO|Active|TRIO MOVISTAR INTERNET|2021-07-20 00:00:00|TV ESTANDAR|2021-07-20 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar|Active|Trios CATV|0||2
SEGMENTO_002|2087028740|CLIENT_00487|80293606|450746506|31|1999-06-27 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2050348529|CLIENT_00770|96289595|106306406|31|2021-11-04 00:00:00|Active|||||TV ESTANDAR DIGITAL CMS|2021-11-04 00:00:00|HFC|CATV|Active|TV ESTANDAR DIGITAL||MonoTv|0||2
SEGMENTO_004|2012285306|CLIENT_00349|608231121|176216537|23|2022-11-30 00:00:00|Suspended|||MOV INTERNET CAB RA 22|2022-11-30 12:42:43||||||Internet Movistar RA D22|Collection Suspension ( Subscr|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_003|2074885080|CLIENT_00308|28099995|273699406|31|2014-08-15 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO ADSL|2022-02-16 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Collection Suspension ( Subscr|Duos BA|0||
SEGMENTO_004|2059725559|CLIENT_00880|47322706|914707506|17|2016-08-16 00:00:00|Suspended|Q51 LINEA PREMIUM C|Collection Suspension ( Subscr||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_002|2056940528|CLIENT_00704|20102885|649828306|31|2019-11-22 00:00:00|Active|||MOVISTAR DUO INTERNET|2019-11-22 00:00:00|TV ESTANDAR DUO|2019-11-22 00:00:00|FTTH|CATV|Active|Dúo Internet Estándar|Active|Duos TV BA|0||3
SEGMENTO_004|2006257040|CLIENT_00405|59957575|125613147|15|2023-09-01 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-09-01 11:06:04||||||Internet Movistar RA D22|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2054022480|CLIENT_00547|25628616|840877606|31|2021-01-26 00:00:00|Active|||MOVISTAR DUO INTERNET A|2021-01-26 00:00:00|TV ESTANDAR HD|2021-01-26 00:00:00|HFC|CATV|Active|Dúo Internet TV Estándar HD|Active|Duos TV BA|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses|2
SEGMENTO_004|2045776570|CLIENT_00215|55675695|095666406|31|2021-06-29 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-06-29 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2066717944|CLIENT_00082|22841716|965196606|31|2022-02-26 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2022-02-26 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2090674309|CLIENT_00855|10261906|298836047|31|2023-07-27 00:00:00|Active|MOVISTAR VOZ DMU M23|Active|MOV INTERNET DUO RA M23|2023-07-27 17:32:18||||||Dúo Movistar Voz Internet RA M23|Active|Duos BA|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|
SEGMENTO_004|2022589688|CLIENT_00286|79530706|502307506|99|2013-09-15 00:00:00|Active|TPI PREPAGO|Active||||||||TPI PREPAGO||MonoLn|0||
SEGMENTO_004|2010399017|CLIENT_00723|50035295|395362406|17|2021-03-11 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-03-11 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2023740275|CLIENT_00569|59894016|525740606|31|2011-11-28 00:00:00|Active|MOVISTAR VOZ TRIO F|Active|Speedy Negocios Avanzados Internet III|2011-11-28 00:00:00|TV ESTANDAR K|2011-11-28 00:00:00|HFC|CATV|Active|TRIO SPEEDY NEG AVA|Active|Trios CATV|0||2
SEGMENTO_004|2059725559|CLIENT_00880|44312706|304707506|31|2009-03-18 00:00:00|Suspended|Q51 LINEA PREMIUM B|Collection Suspension ( Subscr||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2080608107|CLIENT_00240|29991516|774187347|31|2023-12-27 00:00:00|Active|||MOV INTERNET CAB RA S23|2023-12-27 13:30:34||||||Internet Movistar RA S23|Active|MonoInt|0||
SEGMENTO_004|2026874104|CLIENT_00981|53769395|551404406|31|2019-05-27 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2020-07-01 00:00:00|TV ESTANDAR HD A S23|2020-07-01 00:00:00|FTTH|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0|Ajuste al plan ip S/9.91 por 12 meses|2
SEGMENTO_004|2093963249|CLIENT_00250|53892085|911920306|17|2019-03-06 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA 22|2019-03-06 00:00:00||||||Dúo Movistar Voz Internet RA D22|Active|Duos BA|0||
SEGMENTO_004|2022997625|CLIENT_00266|28064185|533741306|31|2014-03-20 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2020-09-12 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_002|2039530710|CLIENT_00063|66883006|651430506|31|2022-03-28 00:00:00|Active|||MOV INTERNET CAB RA|2022-03-28 00:00:00||||||Internet Movistar RA|Active|MonoInt|0||
SEGMENTO_002|2023381522|CLIENT_00756|03530816|398698606|31|2015-09-03 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-04-17 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2003449498|CLIENT_00973|043518221|741593937|31|2023-05-25 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-05-25 20:06:30||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2022643357|CLIENT_00298|22329095|011101406|31|2013-03-02 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2020-12-16 00:00:00|TV ESTANDAR|2020-12-16 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0||2
SEGMENTO_004|2059937005|CLIENT_00054|32045595|727955406|31|2016-09-07 00:00:00|Active|||||TV ESTANDAR DIGITAL CMS|2016-09-07 00:00:00|HFC|CATV|Active|TV ESTANDAR DIGITAL||MonoTv|0|Ajuste Renta TV S/ 15.00 ILIM|2
SEGMENTO_004|2099913198|CLIENT_00654|82030516|169444047|17|2023-07-20 00:00:00|Active|||MOV INTERNET CAD DUO RA M23|2023-07-20 11:24:59|TV ESTANDAR HD DUO M23|2023-07-20 11:24:58|FTTH|CATV|Active|Dúo Internet Estándar HD RA M23|Active|Duos TV BA|0||2
SEGMENTO_002|2017768500|CLIENT_00417|72041616|621716606|31|2019-09-04 00:00:00|Suspended|||MOVISTAR SOLO INTERNET|2019-09-04 00:00:00||||||Internet Movistar|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_002|2058059037|CLIENT_00294|40815595|083465406|31|1999-03-18 00:00:00|Active|||||TV ESTANDAR DIGITAL CMS|1999-03-18 00:00:00|HFC|CATV|Active|TV ESTANDAR DIGITAL||MonoTv|0||5
SEGMENTO_004|2052036896|CLIENT_00239|81602385|817171937|31|2023-05-15 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-05-15 15:52:23||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2054510534|CLIENT_00526|97081995|653919406|31|1992-11-10 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2022-03-18 00:00:00|TV ESTANDAR|2022-03-18 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0||3
