SEGMENTO_PAIS|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|FLAG_STAFF|PRODUCTO|FECHA_ALTA|ESTADO_LINEA|ESTADO_TELEFONO_RAZON|TIPO_LINEA|PRODUCT_DESC|PLAN_PRINCIPAL|CANT_PROMOCIONES|PROM_DSCTO|PLAN_ROAMING_DATOS|Fecha_Inicio_Permanencia|Fecha_Fin_Permanencia|Meses_Permanencia
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|12/08/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|26/01/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/09/2024||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|08/07/2019|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|17/08/2020|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|21/11/2023|20/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|26/01/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|02/10/2024||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|08/07/2019|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|24/11/2023|23/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|24/11/2023|23/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|13/12/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|24/11/2023|23/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|29/01/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|27/01/2026||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|29/01/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|27/01/2026||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|12/03/2026||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|05/12/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|04/12/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|24/11/2023|23/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|24/11/2023|23/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/39.9 IV|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|12/08/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|26/11/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|23/11/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|26/11/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|23/11/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|26/11/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|23/11/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|26/11/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|23/11/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|08/07/2019|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|26/11/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.39.9|||Activación MB Internacionales|23/11/2025||
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|15/10/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|02/12/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|12/08/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|22/11/2023|21/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|12/08/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|24/11/2023|23/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|23/11/2023|22/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|24/11/2023|23/05/2025|18
SEGMENTO_002|2003418714|CLIENT_00435|498701821|148491947|N|Movil Abierto|30/12/2016|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|24/11/2023|23/05/2025|18
SEGMENTO_004|2056323517|CLIENT_00831|967913321|478601057|N|Movil Abierto|28/10/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/119.9|||Activación MB Internacionales|27/10/2024||
SEGMENTO_004|2044242578|CLIENT_00641|42845575|675927973|N|Movil Prepago|24/10/2015|Activo|Pedido de Cliente|Equipo|Prepago Tarifa Unica CORP|||||14/03/2022||
SEGMENTO_004|2021705119|CLIENT_00201|96410575|326717293|N|Movil Abierto|13/01/2017|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo_A S/ 66.9||||04/01/2019||
SEGMENTO_004|2082132796|CLIENT_00138|931871221|131645447|N|Movil Abierto|02/02/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/32|||Activación MB Internacionales|01/02/2024||
SEGMENTO_002|2084384500|CLIENT_00932|548262321|965273047|N|Movil Abierto|11/06/2007|Activo|Cambio de Titularidad APC|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 77.9 I|1|Ajuste IP de S/3 x18m RO N°224-2023 B2B |Activación MB Internacionales|19/04/2023|18/10/2024|18
SEGMENTO_002|2084384500|CLIENT_00932|79794575|050092403|N|Movil Abierto|22/09/2003|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 31.9||||03/05/2024||
SEGMENTO_002|2084384500|CLIENT_00932|79794575|846989603|N|Movil Abierto|21/06/2005|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 31.9||||18/08/2025||
SEGMENTO_002|2084384500|CLIENT_00932|79794575|794671503|N|Movil Abierto|27/07/2004|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 31.9||||18/08/2025||
SEGMENTO_002|2084384500|CLIENT_00932|79794575|477432663|N|Movil Abierto|23/06/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 149.90||||30/05/2026||
SEGMENTO_002|2084384500|CLIENT_00932|79794575|734671503|N|Movil Abierto|27/07/2004|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 31.9||||18/08/2025||
SEGMENTO_004|2031946637|CLIENT_00983|430841331|089539657|N|Movil Abierto|18/08/2025|Activo|Pedido de Cliente|M4|Abierto líneas adicionales B2B|B2B Líneas adicionales S/29.9|1|Bono ilim líneas adicionales V.R.S/ 29.9|Activación MB Internacionales|18/08/2025||
SEGMENTO_004|2021717009|CLIENT_00572|812660631|577754167|N|Movil Abierto|14/05/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/30 IV|||Activación MB Internacionales|13/05/2026||
